id,name,seg_words
3834,郑州市二七工业医院,郑州市 二七 工业
3835,郑州轻型汽车制造厂职工医院,郑州 轻型 汽车 制造厂 职工
3836,中牟县中医院,中牟县 中医院
3837,新郑市康复医院,新郑市 康复
3838,河南开普化工股份有限公司职工医院,河南 开普 化工 股份有限公司 职工
3840,郑州农大校医院,郑州 农大校
3841,郑州航海医院,郑州 航海
3842,郑州东方女子医院,郑州 东方 女子
3844,郑州市管城男性病专科医院,郑州市 管城 男性 病专科
3845,郑州市邙山区中医院,郑州市 邙山区 中医院
3846,郑州市骨髓炎医院,郑州市 骨髓炎
3847,郑州市第三棉纺厂职工医院,郑州市 第三 棉纺厂 职工
3848,郑州同济医院,郑州 同济
3850,郑州市中原区人民医院,郑州市 中原区 人民
3851,郑州市金水区第二人民医院,郑州市 金水区 第二 人民
3852,郑州市邙山区第二人民医院,郑州市 邙山区 第二 人民
3853,郑州市上街区人民医院,郑州市 上街区 人民
3854,郑州中医骨伤病医院,郑州 中医 骨伤病
3855,河南大学淮河医院,河南 大学 淮河
3856,开封市第一中医院,开封市 第一 中医院
3857,开封市第一人民医院,开封市 第一 人民
3858,中国人民解放军第一五五医院,人民 解放军 第一 五五
3859,河南大学第一附属东京医院,河南 大学 第一 东京
3860,开封市儿童医院,开封市 儿童
3861,开封市第二人民医院,开封市 第二 人民
3862,尉氏县第三人民医院,尉氏县 第三 人民
3863,兰考县人民医院,兰考县 人民
3864,开封市回族医院,开封市 回族
3865,尉氏县第一人民医院,尉氏县 第一 人民
3866,开封市第六人民医院,开封市 第六 人民
3867,兰考县中心医院,兰考县 中心
3868,开封市肿瘤医院,开封市 肿瘤
3869,杞县人民医院,杞县 人民
3870,开封铁路中心医院,开封 铁路 中心
3871,兰考县中医院,兰考县 中医院
3872,开封市第四人民医院,开封市 第四 人民
3874,尉氏县第二人民医院,尉氏县 第二 人民
3875,开封市第三人民医院,开封市 第三 人民
3876,开封市妇产医院,开封市 妇产
3877,河南大学医院,河南 大学
3878,开封市第五人民医院,开封市 第五 人民
3879,开封县第二人民医院,开封县 第二 人民
3880,通许县人民医院,通许县 人民
3881,开封市口腔医院,开封市 口腔
3882,开封电力医院,开封 电力
3883,开封市郊区人民医院,开封市 郊区 人民
3884,中国化学工程第十一建设公司医院,化学 工程 第十一 建设 公司
3885,开封耳鼻喉医院,开封耳 鼻喉
3886,开封市友谊皮肤医院,开封市 友谊 皮肤
3887,开封眼病医院,开封 眼病
3888,开封市商业医院,开封市 商业
3889,开封县中医院,开封县 中医院
3890,开封龙亭医院,开封 龙亭
3891,杞县中医院,杞县 中医院
3892,开封济慈医院,开封济慈
3893,开封市第二中医院,开封市 第二 中医院
3894,杞县公疗医院,杞县 公疗
3895,尉氏县中医院,尉氏县 中医院
3896,通许肝病医院,通许 肝病
3898,通许县公费医疗医院,通许县 公费 医疗
3899,河南省第一监狱医院,河南省 第一 监狱
3900,开封光大医院,开封 光大
3901,开封结核病医院,开封 结核病
3902,开封市光明医院,开封市 光明
3903,开封县第一人民医院,开封县 第一 人民
3904,开封市按摩医院,开封市 按摩
3905,开封市卫校附属医院,开封市 卫校
3906,开封市南关医院,开封市 南关
3907,开封华茂医院,开封 华茂
3908,通许县中医院,通许县 中医院
3909,河南科技大学第一附属医院,河南 科技 大学 第一
3910,中国人民解放军一五零中心医院,人民 解放军 一五零 中心
3911,洛阳市中心医院,洛阳市 中心
3913,洛阳市第一中医院,洛阳市 第一 中医院
3914,洛阳市第一人民医院,洛阳市 第一 人民
3915,河南科技大学第三附属医院,河南 科技 大学 第三
3916,河南科技大学第二附属医院,河南 科技 大学 第二
3918,新安县人民医院,新安县 人民
3919,洛阳市第三人民医院,洛阳市 第三 人民
3920,洛阳市肿瘤医院,洛阳市 肿瘤
3921,伊川县中医院,伊川县 中医院
3922,宜阳县中医院,宜阳县 中医院
3923,洛阳市轴承(集团)总医院,洛阳市 轴承 ( 集团 ) 总医院
3924,洛阳市第二中医院,洛阳市 第二 中医院
3925,洛阳中西医结合医院,洛阳 中西医 结合
3926,汝阳县人民医院,汝阳县 人民
3927,中国人民解放军第五三四医院,人民 解放军 第五 三四
3928,偃师市人民医院,偃师市 人民
3929,新安县中医院,新安县 中医院
3930,洛宁县人民医院,洛宁县 人民
3931,洛阳市第五人民医院,洛阳市 第五 人民
3932,伊川县人民医院,伊川县 人民
3933,洛阳市商业职工医院,洛阳市 商业 职工
3934,国营第四零七厂职工医院,国营 第四零七厂 职工
3935,洛阳市钢厂职工医院,洛阳市 钢厂 职工
3936,栾川县人民医院,栾川县 人民
3937,洛阳市耐火材料(集团)公司职工医院,洛阳市 耐火材料 ( 集团 ) 公司 职工
3938,洛阳市交通医院,洛阳市 交通
3939,洛阳市吉利区人民医院,洛阳市 吉利区 人民
3940,孟津县人民医院,孟津县 人民
3941,洛阳白马(集团)职工医院,洛阳 白马 ( 集团 ) 职工
3942,洛阳市铜加工厂职工医院,洛阳市 铜加 工厂 职工
3943,洛阳荣康医院,洛阳 荣康
3944,洛阳市机车厂职工医院,洛阳市 机车厂 职工
3945,偃师市中医院,偃师市 中医院
3946,中有第六建设公司洛阳职工医院,中有 第六 建设 公司 洛阳 职工
3947,嵩县人民医院,嵩县 人民
3948,铁道部隧道工程局中心医院,铁道部 隧道 工程局 中心
3949,伊川县公费医疗医院,伊川县 公费 医疗
3950,洛阳市涧西区人民医院,洛阳市 涧西区 人民
3951,河南省第三建筑工程公司职工医院,河南省 第三 建筑 工程 公司 职工
3952,偃师市第二人民医院,偃师市 第二 人民
3953,洛阳市郊区骨伤科医院,洛阳市 郊区 骨伤科
3954,河南省第六建筑工程公司职工医院,河南省 第六 建筑 工程 公司 职工
3955,洛阳市玻璃厂职工医院,洛阳市 玻璃厂 职工
3956,孟津县公费医疗医院,孟津县 公费 医疗
3957,洛阳市黄金医院,洛阳市 黄金
3958,洛阳烧伤医院,洛阳 烧伤
3959,洛阳济仁肾病医院,洛阳济仁 肾病
3960,洛阳市红十字会医院,洛阳市 红十字会
3961,洛阳电力医院,洛阳 电力
3962,洛阳静贞儿童医院,洛阳 静贞 儿童
3963,孟津县中医院,孟津县 中医院
3964,中国洛阳北方摩托车厂职工医院,洛阳 北方 摩托车厂 职工
3965,新安县公费医疗医院,新安县 公费 医疗
3966,洛阳市回族医院,洛阳市 回族
3967,洛宁县地方病防治院,洛宁县 地方 病防 治院
3968,洛阳市龙门煤矿职工医院,洛阳市 龙门 煤矿 职工
3969,义马煤业(集团)宜洛煤矿职工医院,义马 煤业 ( 集团 ) 宜洛 煤矿 职工
3970,洛阳市残疾人康复医院,洛阳市 残疾人 康复
3971,洛阳市按摩医院,洛阳市 按摩
3972,洛阳平民医院,洛阳 平民
3973,洛阳张玉萍食管癌专科医院,洛阳 张玉萍 食管癌
3974,洛阳老城神州眼科医院,洛阳 老城 神州 眼科
3975,宜阳县公疗医院,宜阳县 公疗
3976,洛阳华康医院,洛阳 华康
3977,洛阳市中州人民医院,洛阳市 中州 人民
3978,洛阳市西工区人民医院,洛阳市 西工区 人民
3979,嵩县中医院,嵩县 中医院
3980,孟津矫形骨科医院,孟津 矫形 骨科
3981,孟津县骨科医院,孟津县 骨科
3982,建筑第二工程公司职工医院,建筑 第二 工程 公司 职工
3983,孟津县第二人民医院,孟津县 第二 人民
3984,宜阳县骨伤科医院,宜阳县 骨伤科
3985,洛宁县中医院,洛宁县 中医院
3986,洛阳乳腺病医院,洛阳 乳腺病
3987,洛阳九都医院,洛阳 九都
3988,石油天然汽第一建设公司医院,石油 天然汽 第一 建设 公司
3989,洛阳王城医院,洛阳 王城
3990,洛阳东方肝血管瘤医院,洛阳 东方 肝血 管瘤
3991,洛阳市郊区人民医院,洛阳市 郊区 人民
3992,孟津县小浪底中心医院,孟津县 小浪底 中心
3993,栾川县中医院,栾川县 中医院
3994,铁道部第十五工程局医院,铁道部 第十五 工程局
3996,洛阳不孕不育症医院,洛阳 不孕 不育症
3997,嵩县公费医疗医院,嵩县 公费 医疗
3998,洛阳市神州眼科医院,洛阳市 神州 眼科
3999,新安煤矿职工医院,新安 煤矿 职工
4000,洛阳风湿病医院,洛阳 风湿病
4001,洛阳市口腔医院,洛阳市 口腔
4002,洛阳市第二商业医院,洛阳市 第二 商业
4003,洛阳协和医院,洛阳 协和
4004,洛阳市康复医院,洛阳市 康复
4005,洛阳市建筑工程公司职工医院,洛阳市 建筑 工程 公司 职工
4006,平顶山市第一人民医院,平顶山市 第一 人民
4007,中国人民解放军第一五二医院,人民 解放军 第一 五 二
4008,平顶山市第二人民医院,平顶山市 第二 人民
4009,平顶山市中医院,平顶山市 中医院
4010,叶县人民医院,叶县 人民
4011,汝州市中医院,汝州市 中医院
4012,舞阳钢铁职工医院,舞阳 钢铁 职工
4013,郏县人民医院,郏县 人民
4015,宝丰县中医院,宝丰县 中医院
4016,汝州市第一人民医院,汝州市 第一 人民
4017,郏县中医院,郏县 中医院
4018,汝州市第二人民医院,汝州市 第二 人民
4019,舞钢市人民医院,舞钢市 人民
4020,鲁山县人民医院,鲁山县 人民
4021,宝丰县人民医院,宝丰县 人民
4022,平顶山中心医院宝丰分院,平顶山 中心 宝丰
4023,叶县中医院,叶县 中医院
4024,河南煤炭卫生学校附属医院,河南 煤炭 卫生 学校
4025,鲁山县中医院,鲁山县 中医院
4026,鲁山县公疗医院,鲁山县 公疗
4027,平顶山市第五人民医院,平顶山市 第五 人民
4028,汝州市第三人民医院,汝州市 第三 人民
4029,平顶山市哮喘病医院,平顶山市 哮喘病
4030,平顶山市棉纺织厂职工医院,平顶山市 棉纺织厂 职工
4031,平顶山市民政医院,平顶山市 民政
4032,朝川矿务局医院,朝川 矿务局
4033,平顶山市口腔医院,平顶山市 口腔
4034,叶县第二人民医院,叶县 第二 人民
4035,韩庄煤矿卫生学校附属医院,韩庄 煤矿 卫生 学校
4036,平顶山康复医院,平顶山 康复
4037,郏县公费医疗医院,郏县 公费 医疗
4038,平顶山市华中老年病康复院,平顶山市 华中 老年病 康复院
4039,鲁山国营江河机械厂职工医院,鲁山 国营 江河 机械厂 职工
4040,汝州市第四人民医院,汝州市 第四 人民
4041,舞钢市社会保险医院,舞钢市 社会保险
4042,平顶山神马(集团)职工医院,平顶山 神马 ( 集团 ) 职工
4043,平顶山市湛河区人民医院,平顶山市 湛河区 人民
4044,河南省第一绢麻纺织印染厂职工医院,河南省 第一 绢麻 纺织 印染厂 职工
4045,汝州市卫校附属医院,汝州市 卫校
4046,平顶山市卫东区人民医院,平顶山市 卫东区 人民
4047,平顶山市梨元矿务局职工医院,平顶山市 梨元 矿务局 职工
4048,河南省矿业建设工程第一公司医院,河南省 矿业 建设 工程 第一 公司
4049,梁洼煤矿职工医院,梁洼 煤矿 职工
4050,鲁山县同仁医院,鲁山县 同仁
4052,平顶山市新华区人民医院,平顶山市 新华区 人民
4054,舞钢市中医院,舞钢市 中医院
4055,平顶山市湛河骨伤科医院,平顶山市 湛河 骨伤科
4057,平顶山市郊区人民医院,平顶山市 郊区 人民
4058,中国有色总公司六建职工医院,有色 总公司 六建 职工
4059,平顶市武警医院,平顶市 武警
4060,安阳市肿瘤医院,安阳市 肿瘤
4061,安阳市人民医院,安阳市 人民
4062,安阳市中医院,安阳市 中医院
4063,安阳地区医院,安阳 地区
4064,安阳市第六人民医院,安阳市 第六 人民
4065,安阳市灯塔医院,安阳市 灯塔
4067,安阳市脉管炎医院,安阳市 脉管炎
4068,安阳县中医院,安阳县 中医院
4069,安阳市第二人民医院,安阳市 第二 人民
4070,安阳钢铁(集团)公司职工总医院,安阳 钢铁 ( 集团 ) 公司 职工 总医院
4071,滑县人民医院,滑县 人民
4072,汤阴县人民医院,汤阴县 人民
4073,安阳市第三人民医院,安阳市 第三 人民
4074,林州市人民医院,林州市 人民
4075,安阳矿务局总医院,安阳 矿务局 总医院
4076,林州市眼科医院,林州市 眼科
4077,安阳市新兴医院,安阳市 新兴
4078,安阳市糖尿病医院,安阳市 糖尿病
4079,内黄县人民医院,内黄县 人民
4080,安阳市由安糖尿病专科医院,安阳市 由安 糖尿病
4081,滑县乐方正骨医院,滑县 乐方 正骨
4082,安阳市第五人民医院,安阳市 第五 人民
4083,汤阴县第二人民医院,汤阴县 第二 人民
4084,安阳县第一人民医院,安阳县 第一 人民
4085,安阳市精神病医院,安阳市 精神病
4086,安阳市东风医院,安阳市 东风
4087,汤阴县刘云峰肛肠病医院,汤阴县 刘云峰 肛肠病
4088,中国人民解放军五四八五四部队医院,人民 解放军 五四八五 四 部队
4089,安阳市洹北糖尿病医院,安阳市 洹北 糖尿病
4090,林州市中医院,林州市 中医院
4091,滑县第二人民医院,滑县 第二 人民
4092,安阳市郊区骨科医院,安阳市 郊区 骨科
4093,林州市肿瘤医院,林州市 肿瘤
4094,林州市洹北医院,林州市 洹北
4095,林州市大众职工医院,林州市 大众 职工
4096,安阳一五一医院,安阳 一五一
4097,安阳市天顺中医肛肠专科医院,安阳市 天顺 中医肛 肠专科
4098,安阳市铁路医院,安阳市 铁路
4099,安阳协和医院,安阳 协和
4100,安阳县第二人民医院,安阳县 第二 人民
4101,滑县骨科医院,滑县 骨科
4102,林州市光明眼科医院,林州市 光明 眼科
4103,安阳市眼科医院,安阳市 眼科
4104,安阳市交通医院,安阳市 交通
4105,郊区流寺医院,郊区 流寺
4106,滑县第三人民医院,滑县 第三 人民
4107,林州市骨科医院,林州市 骨科
4108,滑县中医院,滑县 中医院
4109,内黄县中医院,内黄县 中医院
4112,林州市博爱康复医院,林州市 博爱 康复
4113,安阳市郊区第二人民医院,安阳市 郊区 第二 人民
4114,内黄县公费医疗医院,内黄县 公费 医疗
4115,滑县公费医疗医院,滑县 公费 医疗
4116,鹤壁市第一人民医院,鹤壁市 第一 人民
4117,鹤壁煤业(集团)第二医院,鹤壁 煤业 ( 集团 ) 第二
4118,鹤壁市第二人民医院,鹤壁市 第二 人民
4119,浚县人民医院,浚县 人民
4120,鹤壁煤业(集团)总医院,鹤壁 煤业 ( 集团 ) 总医院
